word,total_count,high_emotion_count,high_emotion_ratio,avg_intensity,intensity_lift,dominant_emotion,dominant_emotion_score,negative_ratio,emo_anger,emo_fear,emo_joy,emo_sadness,emo_disgust,emo_surprise,emo_trust,emo_anticipation,trigger_score
seen,206,80,0.3883495145631068,0.6407766990291263,0.1489740084461666,joy,41,0.3469387755102041,0.05825242718446602,0.04854368932038835,0.19902912621359223,0.014563106796116505,0.043689320388349516,0.02912621359223301,0.11165048543689321,0.13592233009708737,27.238574180253746
anything,258,77,0.29844961240310075,0.4069767441860465,-0.08482594639691315,anticipation,39,0.3770491803278688,0.046511627906976744,0.031007751937984496,0.05426356589147287,0.0,0.011627906976744186,0.01937984496124031,0.09302325581395349,0.1511627906976744,22.51127120423623
million,124,54,0.43548387096774194,0.7096774193548387,0.21787472877187908,trust,27,0.42424242424242425,0.07258064516129033,0.04838709677419355,0.08870967741935484,0.04838709677419355,0.056451612903225805,0.024193548387096774,0.21774193548387097,0.1532258064516129,32.04265902807765
set,76,28,0.3684210526315789,0.5394736842105263,0.04767099362756666,anticipation,18,0.36363636363636365,0.02631578947368421,0.039473684210526314,0.10526315789473684,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.07894736842105263,0.23684210526315788,26.060784724126453
meetings,20,7,0.35,0.5,0.008197309417040333,joy,3,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.1,0.15,14.071336206116458
foreign,74,36,0.4864864864864865,0.8783783783783784,0.38657568779541873,anticipation,21,0.5476190476190477,0.08108108108108109,0.17567567567567569,0.06756756756756757,0.013513513513513514,0.04054054054054054,0.02702702702702703,0.1891891891891892,0.28378378378378377,39.25216435441676
leaders,179,99,0.553072625698324,1.0391061452513966,0.5473034546684369,joy,71,0.2536231884057971,0.0893854748603352,0.0782122905027933,0.39664804469273746,0.0111731843575419,0.01675977653631285,0.0782122905027933,0.1787709497206704,0.18994413407821228,34.494450301144305
space,43,22,0.5116279069767442,0.6511627906976745,0.1593601001147148,joy,18,0.0,0.0,0.0,0.4186046511627907,0.0,0.0,0.06976744186046512,0.046511627906976744,0.11627906976744186,21.85193046042675
putting,46,26,0.5652173913043478,1.2173913043478262,0.7255886137648665,trust,19,0.14634146341463414,0.06521739130434782,0.06521739130434782,0.34782608695652173,0.0,0.0,0.0,0.41304347826086957,0.32608695652173914,33.31329665325883
percent,28,8,0.2857142857142857,0.32142857142857145,-0.17037411915438821,joy,5,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,9.945908927672981
government,151,68,0.4503311258278146,0.7814569536423841,0.28965426305942443,anticipation,47,0.3,0.046357615894039736,0.059602649006622516,0.06622516556291391,0.013245033112582781,0.019867549668874173,0.006622516556291391,0.2582781456953642,0.31125827814569534,29.5339301946565
sure,185,86,0.4648648648648649,0.7513513513513513,0.25954866076839167,anticipation,64,0.24,0.03783783783783784,0.05405405405405406,0.13513513513513514,0.0,0.005405405405405406,0.0,0.17297297297297298,0.34594594594594597,28.053288980747165
perfect,26,9,0.34615384615384615,0.4230769230769231,-0.0687257675060366,sadness,4,0.8571428571428571,0.0,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.0,0.038461538461538464,0.0,0.11538461538461539,38.96236093891883
involved,102,40,0.39215686274509803,0.5784313725490197,0.08662868196606,anticipation,24,0.3333333333333333,0.049019607843137254,0.029411764705882353,0.19607843137254902,0.0,0.029411764705882353,0.0196078431372549,0.0196078431372549,0.23529411764705882,26.44015132449163
highest,27,13,0.48148148148148145,0.8148148148148148,0.3230121242318551,trust,12,0.047619047619047616,0.0,0.037037037037037035,0.2962962962962963,0.0,0.0,0.0,0.4444444444444444,0.037037037037037035,23.49880905890675
level,58,35,0.603448275862069,1.1551724137931034,0.6633697232101438,joy,18,0.36585365853658536,0.1206896551724138,0.10344827586206896,0.3103448275862069,0.017241379310344827,0.017241379310344827,0.1724137931034483,0.13793103448275862,0.27586206896551724,40.886444666572146
goes,69,23,0.3333333333333333,0.391304347826087,-0.1004983427568727,anticipation,9,0.6111111111111112,0.08695652173913043,0.057971014492753624,0.028985507246376812,0.0,0.014492753623188406,0.0,0.07246376811594203,0.13043478260869565,30.792090616339273
beautifully,10,3,0.3,0.4,-0.09180269058295965,trust,2,0.25,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,18.701096930188115
presidents,44,17,0.38636363636363635,0.5,0.008197309417040333,joy,6,0.3333333333333333,0.06818181818181818,0.022727272727272728,0.13636363636363635,0.022727272727272728,0.0,0.022727272727272728,0.09090909090909091,0.13636363636363635,25.52588166066191
made,326,140,0.4294478527607362,0.7208588957055214,0.22905620512256175,anticipation,72,0.310126582278481,0.0705521472392638,0.024539877300613498,0.1441717791411043,0.018404907975460124,0.03680981595092025,0.015337423312883436,0.1901840490797546,0.22085889570552147,28.475048639711403
changes,20,4,0.2,0.3,-0.19180269058295968,anticipation,5,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,36.330857654259766
obviously,37,15,0.40540540540540543,0.5675675675675675,0.07576487698460788,anticipation,10,0.5454545454545454,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.0,0.0,0.05405405405405406,0.2702702702702703,33.239188296731434
biggest,112,51,0.45535714285714285,0.8125,0.32069730941704033,trust,27,0.2,0.044642857142857144,0.0625,0.22321428571428573,0.0,0.008928571428571428,0.008928571428571428,0.24107142857142858,0.22321428571428573,27.005119657678257
change,76,27,0.35526315789473684,0.5,0.008197309417040333,anticipation,16,0.2727272727272727,0.05263157894736842,0.0,0.11842105263157894,0.0,0.02631578947368421,0.0,0.09210526315789473,0.21052631578947367,22.463680703724112
wanted,161,46,0.2857142857142857,0.4409937888198758,-0.05080890176308389,joy,23,0.3333333333333333,0.062111801242236024,0.018633540372670808,0.14285714285714285,0.012422360248447204,0.012422360248447204,0.024844720496894408,0.06832298136645963,0.09937888198757763,20.986412409761225
least,46,26,0.5652173913043478,1.0,0.5081973094170403,anticipation,20,0.48,0.06521739130434782,0.08695652173913043,0.1956521739130435,0.043478260869565216,0.06521739130434782,0.021739130434782608,0.08695652173913043,0.43478260869565216,41.4312282379321
gone,72,24,0.3333333333333333,0.5,0.008197309417040333,anticipation,11,0.4583333333333333,0.06944444444444445,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.09722222222222222,0.1527777777777778,27.15466953944979
example,55,28,0.509090909090909,0.8545454545454545,0.36274276396249483,anticipation,15,0.2903225806451613,0.03636363636363636,0.07272727272727272,0.23636363636363636,0.0,0.05454545454545454,0.01818181818181818,0.16363636363636364,0.2727272727272727,32.23004378558088
countries,434,208,0.4792626728110599,0.7926267281105991,0.3008240375276394,joy,118,0.1889400921658986,0.052995391705069124,0.03225806451612903,0.271889400921659,0.0069124423963133645,0.002304147465437788,0.03225806451612903,0.1336405529953917,0.26036866359447003,27.456598603418296
king,27,11,0.4074074074074074,0.4074074074074074,-0.08439528317555228,joy,5,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,15.56185539507169
favorite,18,6,0.3333333333333333,0.5,0.008197309417040333,anticipation,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.3333333333333333,23.40466953944979
honored,30,12,0.4,0.8,0.3081973094170404,joy,10,0.25,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.0,0.0,0.03333333333333333,0.16666666666666666,0.1,26.182054033901494
disaster,40,40,1.0,1.575,1.0831973094170402,anger,44,0.85,1.1,0.15,0.1,0.0,0.025,0.025,0.125,0.05,74.92640842234617
brian,50,5,0.1,0.14,-0.35180269058295965,anticipation,6,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,30.938474812774412
ever,343,157,0.4577259475218659,0.7463556851311953,0.25455299454823566,anticipation,83,0.30357142857142855,0.052478134110787174,0.043731778425655975,0.1924198250728863,0.0,0.052478134110787174,0.014577259475218658,0.14868804664723032,0.24198250728862974,29.631400894627983
built,74,34,0.4594594594594595,0.972972972972973,0.48117028239001336,trust,25,0.24074074074074073,0.0945945945945946,0.04054054054054054,0.21621621621621623,0.02702702702702703,0.013513513513513514,0.04054054054054054,0.33783783783783783,0.20270270270270271,29.78793338205383
cost,64,26,0.40625,0.578125,0.08632230941704033,anticipation,16,0.23809523809523808,0.046875,0.0,0.046875,0.015625,0.015625,0.0,0.203125,0.25,24.14406778329262
money,323,148,0.4582043343653251,0.7708978328173375,0.2790951422343778,anticipation,112,0.2740740740740741,0.058823529411764705,0.03715170278637771,0.17337461300309598,0.01238390092879257,0.006191950464396285,0.006191950464396285,0.13003095975232198,0.34674922600619196,28.97919114176686
patriots,25,13,0.52,0.76,0.26819730941704034,joy,11,0.0625,0.0,0.04,0.44,0.0,0.0,0.04,0.16,0.08,25.00895832353016
spirit,26,22,0.8461538461538461,1.5384615384615385,1.0466588478785788,joy,17,0.06060606060606061,0.038461538461538464,0.0,0.6538461538461539,0.0,0.038461538461538464,0.11538461538461539,0.5384615384615384,0.15384615384615385,44.77277204355418
using,50,15,0.3,0.52,0.02819730941704035,trust,10,0.45454545454545453,0.02,0.16,0.04,0.0,0.02,0.0,0.2,0.08,25.881747697665766
order,84,40,0.47619047619047616,0.9404761904761905,0.4486734998932308,anticipation,31,0.3695652173913043,0.09523809523809523,0.08333333333333333,0.05952380952380952,0.0,0.023809523809523808,0.023809523809523808,0.2857142857142857,0.36904761904761907,34.0391085861114
properly,31,15,0.4838709677419355,0.9354838709677419,0.4436811803847822,anticipation,11,0.3888888888888889,0.06451612903225806,0.0967741935483871,0.1935483870967742,0.03225806451612903,0.03225806451612903,0.0,0.16129032258064516,0.3548387096774194,34.88259326795495
shown,12,6,0.5,0.8333333333333334,0.3415306427503737,trust,4,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.25,27.972133792544277
looked,62,26,0.41935483870967744,0.7580645161290323,0.2662618255460726,joy,12,0.4864864864864865,0.08064516129032258,0.12903225806451613,0.1935483870967742,0.03225806451612903,0.04838709677419355,0.04838709677419355,0.11290322580645161,0.11290322580645161,33.68590312568743
touch,10,1,0.1,0.1,-0.3918026905829597,anticipation,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,15.590379102403073
bridge,26,10,0.38461538461538464,0.46153846153846156,-0.030264229044498103,anticipation,6,0.3333333333333333,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.11538461538461539,0.23076923076923078,25.12124417691325
magnificent,14,6,0.42857142857142855,0.6428571428571429,0.15105445227418324,joy,4,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,18.457392314585523
main,12,3,0.25,0.5,0.008197309417040333,anticipation,3,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.25,10.071336206116458
room,96,33,0.34375,0.7604166666666666,0.26861397608370696,anticipation,21,0.3404255319148936,0.10416666666666667,0.052083333333333336,0.20833333333333334,0.0,0.010416666666666666,0.052083333333333336,0.11458333333333333,0.21875,26.30035027796
gotten,39,15,0.38461538461538464,0.6923076923076923,0.20050500172473262,joy,11,0.4782608695652174,0.10256410256410256,0.02564102564102564,0.28205128205128205,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.05128205128205128,31.47731474678134
incredible,188,188,1.0,2.5319148936170213,2.0401122030340617,joy,219,0.0916030534351145,0.047872340425531915,0.03723404255319149,1.1648936170212767,0.015957446808510637,0.026595744680851064,1.0425531914893618,0.10106382978723404,0.09574468085106383,60.50194926686289
quickly,94,37,0.39361702127659576,0.6808510638297872,0.18904837324682755,anticipation,36,0.3333333333333333,0.031914893617021274,0.05319148936170213,0.07446808510638298,0.0,0.0,0.0425531914893617,0.09574468085106383,0.3829787234042553,27.389854045561336
following,18,9,0.5,0.9444444444444444,0.45264175386148475,anticipation,11,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.2222222222222222,0.6111111111111112,28.939066321353547
quick,27,8,0.2962962962962963,0.5185185185185185,0.026715827935558822,anticipation,6,0.5,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.2222222222222222,27.08434347943652
follow,43,11,0.2558139534883721,0.4883720930232558,-0.003430597559703874,anticipation,12,0.2222222222222222,0.046511627906976744,0.0,0.11627906976744186,0.0,0.0,0.0,0.046511627906976744,0.27906976744186046,16.869370398837965
response,20,11,0.55,0.8,0.3081973094170404,anticipation,5,0.7272727272727273,0.15,0.2,0.05,0.0,0.05,0.0,0.1,0.25,46.500235852083314
enough,49,11,0.22448979591836735,0.3673469387755102,-0.12445575180744944,trust,6,0.35714285714285715,0.04081632653061224,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.0,0.12244897959183673,0.08163265306122448,18.610814717640082
listen,18,3,0.16666666666666666,0.2777777777777778,-0.21402491280518188,joy,2,0.3333333333333333,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,14.804137815164578
third,25,10,0.4,0.8,0.3081973094170404,anticipation,8,0.08333333333333333,0.0,0.0,0.16,0.0,0.04,0.0,0.28,0.32,21.182054033901494
rate,36,12,0.3333333333333333,0.3888888888888889,-0.10291380169407077,joy,4,0.36363636363636365,0.027777777777777776,0.05555555555555555,0.1111111111111111,0.0,0.027777777777777776,0.0,0.08333333333333333,0.08333333333333333,23.34682791973142
reporters,115,18,0.1565217391304348,0.2,-0.29180269058295966,joy,6,0.4444444444444444,0.008695652173913044,0.034782608695652174,0.05217391304347826,0.017391304347826087,0.008695652173913044,0.0,0.034782608695652174,0.043478260869565216,17.054821276882144
reporter,21,3,0.14285714285714285,0.3333333333333333,-0.15846935724962635,anticipation,3,1.0,0.09523809523809523,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.14285714285714285,34.335223127188264
always,178,66,0.3707865168539326,0.5955056179775281,0.10370292739456843,anticipation,40,0.2903225806451613,0.028089887640449437,0.06179775280898876,0.1348314606741573,0.011235955056179775,0.0,0.02247191011235955,0.11235955056179775,0.2247191011235955,24.443601697987134
asked,71,21,0.29577464788732394,0.4647887323943662,-0.02701395818859348,anticipation,11,0.47619047619047616,0.08450704225352113,0.014084507042253521,0.08450704225352113,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.07042253521126761,0.15492957746478872,25.88161412706724
pictures,10,3,0.3,0.4,-0.09180269058295965,anticipation,2,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,26.201096930188115
proud,87,87,1.0,1.7126436781609196,1.2208409875779598,joy,98,0.08823529411764706,0.06896551724137931,0.022988505747126436,1.1264367816091954,0.022988505747126436,0.022988505747126436,0.022988505747126436,0.2988505747126437,0.12643678160919541,53.27129659406432
announcing,20,13,0.65,1.25,0.7581973094170403,anticipation,18,0.14285714285714285,0.0,0.05,0.15,0.0,0.0,0.0,0.15,0.9,36.883845061293336
push,15,8,0.5333333333333333,0.9333333333333333,0.4415306427503737,trust,5,0.3,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.0,0.3333333333333333,0.26666666666666666,34.175706401805954
negotiating,26,12,0.46153846153846156,0.7307692307692307,0.23896654018627106,anticipation,7,0.25,0.07692307692307693,0.0,0.11538461538461539,0.038461538461538464,0.0,0.0,0.23076923076923078,0.2692307692307692,28.041119150566487
table,65,28,0.4307692307692308,0.7230769230769231,0.2312742324939634,anticipation,17,0.2222222222222222,0.03076923076923077,0.06153846153846154,0.18461538461538463,0.0,0.0,0.046153846153846156,0.13846153846153847,0.26153846153846155,25.91007510370021
certainly,41,15,0.36585365853658536,0.5365853658536586,0.0447826752706989,anticipation,8,0.38461538461538464,0.04878048780487805,0.0,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0975609756097561,0.1951219512195122,26.562324308942024
impact,38,24,0.631578947368421,1.263157894736842,0.7713552041538824,anticipation,34,0.23076923076923078,0.05263157894736842,0.0,0.15789473684210525,0.02631578947368421,0.0,0.02631578947368421,0.10526315789473684,0.8947368421052632,38.898870761278125
massive,51,19,0.37254901960784315,0.5098039215686274,0.01800123098566775,trust,9,0.35,0.0784313725490196,0.0392156862745098,0.0784313725490196,0.0,0.0196078431372549,0.0,0.17647058823529413,0.11764705882352941,25.55861456650159
among,13,3,0.23076923076923078,0.23076923076923078,-0.2610334598137289,joy,2,0.3333333333333333,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,16.959153540155526
russian,38,13,0.34210526315789475,0.4473684210526316,-0.044434269530328085,joy,6,0.4666666666666667,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,27.297526060891013
hopefully,39,33,0.8461538461538461,1.6923076923076923,1.2005050017247325,anticipation,37,0.3448275862068966,0.1282051282051282,0.07692307692307693,0.358974358974359,0.02564102564102564,0.02564102564102564,0.0,0.1282051282051282,0.9487179487179487,54.638247466853635
reasonable,10,6,0.6,1.4,0.9081973094170402,anticipation,5,0.5555555555555556,0.4,0.1,0.0,0.0,0.0,0.0,0.4,0.5,48.57015635613824
zelensky,41,14,0.34146341463414637,0.3902439024390244,-0.10155878814393526,anticipation,7,0.5555555555555556,0.0975609756097561,0.024390243902439025,0.04878048780487805,0.0,0.0,0.0,0.04878048780487805,0.17073170731707318,29.44139878944714
find,89,43,0.48314606741573035,0.7752808988764045,0.28347820829344483,anticipation,37,0.2903225806451613,0.06741573033707865,0.02247191011235955,0.15730337078651685,0.0,0.011235955056179775,0.011235955056179775,0.0898876404494382,0.4157303370786517,30.502458823251573
hate,36,36,1.0,1.7777777777777777,1.2859750871948181,anger,45,0.819672131147541,1.25,0.08333333333333333,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.0,0.19444444444444445,0.08333333333333333,75.78122422184933
difficult,41,10,0.24390243902439024,0.3170731707317073,-0.17472951985125235,anticipation,6,0.42857142857142855,0.07317073170731707,0.0,0.024390243902439025,0.0,0.0,0.0,0.07317073170731707,0.14634146341463414,21.09267550973185
hatred,17,17,1.0,2.3529411764705883,1.8611384858876288,anger,18,0.6764705882352942,1.0588235294117647,0.23529411764705882,0.5882352941176471,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.17647058823529413,76.49047573067111
between,112,50,0.44642857142857145,0.7857142857142857,0.29391159513132603,anger,27,0.5285714285714286,0.24107142857142858,0.026785714285714284,0.22321428571428573,0.026785714285714284,0.03571428571428571,0.017857142857142856,0.07142857142857142,0.14285714285714285,36.27201985162601
substantial,20,13,0.65,1.25,0.7581973094170403,anticipation,14,0.6,0.1,0.2,0.05,0.0,0.0,0.05,0.15,0.7,50.59813077557905
parts,18,10,0.5555555555555556,0.7222222222222222,0.23041953163926254,anticipation,7,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.3888888888888889,34.227423485957225
understands,17,8,0.47058823529411764,0.8235294117647058,0.3317267211817462,anticipation,5,0.3333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.23529411764705882,0.29411764705882354,31.710345628237572
weekend,31,17,0.5483870967741935,1.0,0.5081973094170403,joy,13,0.14285714285714285,0.03225806451612903,0.0,0.41935483870967744,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.25806451612903225,30.643730742440212
ceasefire,60,21,0.35,0.4166666666666667,-0.07513602391629298,anticipation,9,0.5625,0.06666666666666667,0.0,0.1,0.06666666666666667,0.016666666666666666,0.0,0.016666666666666666,0.15,30.221136809509503
literally,27,11,0.4074074074074074,0.6666666666666666,0.17486397608370696,trust,10,0.26666666666666666,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.37037037037037035,0.1111111111111111,25.81803129562666
accept,10,5,0.5,0.8,0.3081973094170404,anticipation,3,0.8,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.3,46.682054033901494
committed,39,15,0.38461538461538464,0.7435897435897436,0.25178705300678395,anticipation,12,0.23529411764705882,0.02564102564102564,0.07692307692307693,0.10256410256410256,0.0,0.0,0.0,0.23076923076923078,0.3076923076923077,24.634588740994705
went,235,76,0.32340425531914896,0.451063829787234,-0.04073886079572564,joy,31,0.425,0.06382978723404255,0.03829787234042553,0.13191489361702127,0.01276595744680851,0.029787234042553193,0.029787234042553193,0.06382978723404255,0.08085106382978724,25.331644645555777
behind,68,25,0.36764705882352944,0.5735294117647058,0.08172672118174618,joy,13,0.3333333333333333,0.058823529411764705,0.08823529411764706,0.19117647058823528,0.0,0.0,0.029411764705882353,0.10294117647058823,0.10294117647058823,25.417100379593183
let,330,130,0.3939393939393939,0.6696969696969697,0.17789427911401,anticipation,67,0.3918918918918919,0.09090909090909091,0.05454545454545454,0.1484848484848485,0.015151515151515152,0.015151515151515152,0.01818181818181818,0.12424242424242424,0.20303030303030303,29.062438400812226
biden,214,71,0.3317757009345794,0.5467289719626168,0.05492628137965716,trust,33,0.5588235294117647,0.14485981308411214,0.04672897196261682,0.056074766355140186,0.02336448598130841,0.0514018691588785,0.018691588785046728,0.1542056074766355,0.0514018691588785,30.513723993108812
man,141,54,0.3829787234042553,0.5815602836879432,0.08975759310498355,joy,34,0.29508196721311475,0.0851063829787234,0.028368794326241134,0.24113475177304963,0.0070921985815602835,0.0070921985815602835,0.02127659574468085,0.06382978723404255,0.1276595744680851,24.952713780891173
without,100,39,0.39,0.55,0.05819730941704038,anticipation,17,0.4864864864864865,0.08,0.08,0.06,0.02,0.0,0.01,0.13,0.17,30.701050438675225
presidential,13,9,0.6923076923076923,0.7692307692307693,0.2774280786478096,fear,3,0.5555555555555556,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,46.77326246182098
walk,66,27,0.4090909090909091,0.6818181818181818,0.1900154912352221,anticipation,18,0.5925925925925926,0.0,0.21212121212121213,0.12121212121212122,0.0,0.030303030303030304,0.0,0.045454545454545456,0.2727272727272727,35.795003576491226
surrounded,11,3,0.2727272727272727,0.5454545454545454,0.05365185487158575,anger,3,0.6666666666666666,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,31.375990422447522
desk,16,6,0.375,0.6875,0.19569730941704033,anger,4,0.45454545454545453,0.25,0.0625,0.1875,0.0,0.0,0.0,0.1875,0.0,30.33939848484574
decisions,20,8,0.4,0.8,0.3081973094170404,joy,8,0.23076923076923078,0.1,0.05,0.4,0.0,0.0,0.0,0.1,0.15,25.605130956978417
audience,27,3,0.1111111111111111,0.2222222222222222,-0.26958046836073746,anticipation,3,0.3333333333333333,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,12.09844932853772
truth,45,45,1.0,1.5333333333333334,1.0415306427503737,trust,58,0.09375,0.022222222222222223,0.044444444444444446,0.0,0.0,0.06666666666666667,0.0,1.288888888888889,0.1111111111111111,51.876308724042694
social,61,30,0.4918032786885246,0.7540983606557377,0.262295670072778,anticipation,14,0.21875,0.01639344262295082,0.04918032786885246,0.21311475409836064,0.03278688524590164,0.01639344262295082,0.0,0.19672131147540983,0.22950819672131148,28.517231087573734
earlier,21,11,0.5238095238095238,0.6666666666666666,0.17486397608370696,anticipation,5,0.2222222222222222,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.19047619047619047,0.23809523809523808,29.140782618377983
wall,17,5,0.29411764705882354,0.47058823529411764,-0.021214455288842027,disgust,4,0.5,0.0,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.17647058823529413,0.0,26.58008936025518
street,59,27,0.4576271186440678,0.6440677966101694,0.15226510602720977,fear,13,0.6206896551724138,0.0,0.22033898305084745,0.05084745762711865,0.0,0.0847457627118644,0.0,0.13559322033898305,0.15254237288135594,38.250845157117844
report,43,15,0.3488372093023256,0.6976744186046512,0.2058717280216915,anger,7,0.7391304347826086,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.13953488372093023,0.0,0.06976744186046512,0.16279069767441862,37.91897805084842
fake,61,61,1.0,1.6721311475409837,1.1803284569580241,disgust,74,0.86,0.16393442622950818,0.01639344262295082,0.11475409836065574,0.01639344262295082,1.2131147540983607,0.01639344262295082,0.11475409836065574,0.01639344262295082,76.07168181740772
financial,12,9,0.75,1.3333333333333333,0.8415306427503736,joy,4,0.5,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.25,0.16666666666666666,52.323330172186004
understand,113,23,0.20353982300884957,0.3805309734513274,-0.11127171713163225,anger,11,0.65625,0.09734513274336283,0.061946902654867256,0.05309734513274336,0.0,0.02654867256637168,0.008849557522123894,0.04424778761061947,0.08849557522123894,26.86076273487463
lifted,10,3,0.3,0.8,0.3081973094170404,joy,4,0.14285714285714285,0.1,0.0,0.4,0.0,0.0,0.0,0.2,0.1,18.967768319615782
intelligence,34,12,0.35294117647058826,0.6470588235294118,0.15525613294645213,trust,11,0.35294117647058826,0.0,0.08823529411764706,0.0,0.058823529411764705,0.029411764705882353,0.0,0.3235294117647059,0.14705882352941177,26.056982200128736
gave,144,51,0.3541666666666667,0.5902777777777778,0.09847508719481812,anticipation,22,0.35,0.041666666666666664,0.05555555555555555,0.14583333333333334,0.020833333333333332,0.027777777777777776,0.020833333333333332,0.125,0.1527777777777778,25.52363555244066
deep,19,8,0.42105263157894735,0.8421052631578947,0.350302572574935,trust,5,0.3333333333333333,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.0,0.0,0.10526315789473684,0.2631578947368421,0.10526315789473684,29.890575834292378
second,66,27,0.4090909090909091,0.7121212121212122,0.2203185215382525,anticipation,17,0.5517241379310345,0.16666666666666666,0.030303030303030304,0.06060606060606061,0.0,0.045454545454545456,0.015151515151515152,0.13636363636363635,0.25757575757575757,34.83265880813792
someplace,10,1,0.1,0.1,-0.3918026905829597,anticipation,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,15.590379102403073
ours,10,2,0.2,0.3,-0.19180269058295968,joy,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,6.330857654259766
control,67,26,0.3880597014925373,0.6119402985074627,0.12013760792450301,anticipation,16,0.36,0.029850746268656716,0.014925373134328358,0.08955223880597014,0.07462686567164178,0.014925373134328358,0.0,0.14925373134328357,0.23880597014925373,27.36787270902132
shooting,19,6,0.3157894736842105,0.631578947368421,0.13977625678546135,fear,7,0.9,0.05263157894736842,0.3684210526315789,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,40.84796683233797
stories,35,18,0.5142857142857142,0.6571428571428571,0.16534016655989747,joy,8,0.17647058823529413,0.02857142857142857,0.0,0.22857142857142856,0.02857142857142857,0.02857142857142857,0.0,0.17142857142857143,0.17142857142857143,27.304401286776965
recent,17,11,0.6470588235294118,1.2352941176470589,0.7434914270640992,anticipation,8,0.23076923076923078,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.0,0.0,0.0,0.29411764705882354,0.47058823529411764,39.275584275725336
interview,11,4,0.36363636363636365,1.0,0.5081973094170403,trust,4,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,18.967987131212734
rid,36,14,0.3888888888888889,0.5277777777777778,0.03597508719481812,anticipation,7,0.5,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.0,0.027777777777777776,0.0,0.08333333333333333,0.19444444444444445,30.868624893874333
