entity_key,entity_name,entity_type,speech_count,avg_sentiment,std_sentiment,min_sentiment,max_sentiment,sentiment_range,volatility,avg_anger,avg_fear,avg_joy,avg_sadness,avg_surprise,avg_disgust,avg_trust,avg_anticipation,dominant_emotion,dominant_emotion_score,avg_anaphora_total,avg_contrast_markers,avg_repetition_density,avg_alliteration_count,avg_superlative_count,avg_question_count,avg_exclamation_count,rhetorical_intensity
ORG:ATF,ATF,ORG,3,0.3334333333333333,0.9426676202258261,-0.9997,1.0,1.9997,0.9426676202258261,2.0802511870651257,3.7036873370901127,7.181321780444406,0.2917515686324867,1.1951515222671552,0.9880390909990443,6.3665723763424635,10.767257000885472,anticipation,10.767257000885472,12.0,132.0,0.19819180028936115,761.6666666666666,23.0,88.33333333333333,0.3333333333333333,145.36164644766038
ORG:DEA,DEA,ORG,4,0.500075,0.8658954999738709,-0.9997,1.0,1.9997,0.8658954999738709,2.1231551538813083,3.390615397350394,7.59510142027715,0.3755892308897347,1.2384193967884458,0.9548141651793327,7.033922498151038,10.790510306675733,anticipation,10.790510306675733,18.0,175.0,0.21277930429603575,1082.75,43.0,103.5,0.25,203.24468275775658
ORG:Homeland Security,Homeland Security,ORG,3,1.0,0.0,1.0,1.0,0.0,0.0,1.7709901256838212,2.666024557357493,8.499123795436534,0.4629326621568633,1.2348430930606487,0.6863643786159747,7.145237568130523,12.002609396712318,anticipation,12.002609396712318,18.333333333333332,186.33333333333334,0.1701468019730321,1113.6666666666667,50.666666666666664,98.33333333333333,0.3333333333333333,209.69097335266284
ORG:Guard,Guard,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:the Department of War,the Department of War,ORG,5,0.9999600000000001,4.898979485565817e-05,0.9999,1.0,9.999999999998899e-05,4.898979485565817e-05,3.9035404850450113,2.6290557285032015,8.799386325310586,0.5763205496113164,1.5215896816271397,1.1973461118536664,7.022224007522718,9.918410229523786,anticipation,9.918410229523786,17.8,174.8,0.2286294867544128,986.4,51.6,80.6,0.2,187.37551849810777
ORG:the War Department,the War Department,ORG,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,5.423365624857258,2.085098511546539,9.415618462745762,0.4250776001208405,1.315522289420186,0.9819351395010967,6.239707112725614,9.856284484780605,anticipation,9.856284484780605,19.0,173.5,0.31835849337644007,862.5,53.0,47.0,0.5,165.11690835619666
ORG:War Department,War Department,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:the Marine Corps,the Marine Corps,ORG,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,5.423365624857258,2.085098511546539,9.415618462745762,0.4250776001208405,1.315522289420186,0.9819351395010967,6.239707112725614,9.856284484780605,anticipation,9.856284484780605,19.0,173.5,0.31835849337644007,862.5,53.0,47.0,0.5,165.11690835619666
ORG:navy,navy,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:coast guard,coast guard,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:WIC,WIC,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:the National Nuclear Security Administration,the National Nuclear Security Administration,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:War,War,ORG,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,5.423365624857258,2.085098511546539,9.415618462745762,0.4250776001208405,1.315522289420186,0.9819351395010967,6.239707112725614,9.856284484780605,anticipation,9.856284484780605,19.0,173.5,0.31835849337644007,862.5,53.0,47.0,0.5,165.11690835619666
ORG:TikTok,TikTok,ORG,5,1.0,0.0,1.0,1.0,0.0,0.0,2.8578760157146457,2.193016092128647,8.887080744037766,0.5828967586291282,1.3240070328524567,1.184432431384714,7.377809282537882,12.441169819629923,anticipation,12.441169819629923,8.4,113.6,0.2415442149562525,601.8,25.8,82.0,0.2,118.86307774499373
ORG:the Columbia Medical School,the Columbia Medical School,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:Johns Hopkins,Johns Hopkins,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:the Israeli,the Israeli,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
ORG:Obamacare,Obamacare,ORG,3,0.3334333333333333,0.9426676202258261,-0.9997,1.0,1.9997,0.9426676202258261,2.0921172079330383,2.928897025804467,7.315304368890409,0.29448988114046654,1.3953769328506453,0.8642917061939793,7.209461477132115,10.096522564903061,anticipation,10.096522564903061,16.333333333333332,126.0,0.23141057358061068,745.6666666666666,28.666666666666668,71.33333333333333,0.3333333333333333,141.22353484384485
ORG:Trump,Trump,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
GPE:Newfoundland,Newfoundland,GPE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
GPE:Sweden,Sweden,GPE,3,0.9999666666666668,4.714045207909797e-05,0.9999,1.0,9.999999999998899e-05,4.714045207909797e-05,3.1093487884800055,1.632894367611063,8.781457277415972,0.5142921901196248,1.3061689173669089,1.1286749544561145,5.98645221086947,13.357758938012475,anticipation,13.357758938012475,20.0,181.0,0.2842927931743194,1033.6666666666667,54.0,77.0,0.3333333333333333,195.18347039902488
"GPE:Washington, DC","Washington, DC",GPE,3,1.0,0.0,1.0,1.0,0.0,0.0,3.2160373098328385,2.3889097533621824,9.437158653603285,0.4864138685815785,1.36807317557332,1.3510465231985502,8.204889340177054,11.852984578519909,anticipation,11.852984578519909,15.666666666666666,181.66666666666666,0.344660147598151,1107.6666666666667,54.333333333333336,93.0,0.3333333333333333,207.5730466877521
GPE:Portland,Portland,GPE,8,0.7500249999999999,0.6613338883461214,-0.9997,1.0,1.9997,0.6613338883461214,3.155160335680136,2.7834846459360305,8.309584912732028,0.4813086602472415,1.3102703994109324,1.1145450107603676,7.456511645090255,10.747222427215851,anticipation,10.747222427215851,14.5,140.75,0.29848167724242114,837.625,38.75,84.125,0.125,159.45335452532032
GPE:U. S,U. S,GPE,2,1.0,0.0,1.0,1.0,0.0,0.0,2.044317171950106,2.3038023285960443,9.16985728855883,0.553129450948612,1.5226357075887127,0.747007483350596,7.233207642457604,10.94043698073433,anticipation,10.94043698073433,22.0,226.0,0.2081303555306539,1372.5,67.0,94.5,0.5,254.6725900507901
GPE:Dallas,Dallas,GPE,4,0.500075,0.8658954999738709,-0.9997,1.0,1.9997,0.8658954999738709,1.899401416079034,3.3996560500812665,7.364733985717745,0.5014911979578566,1.4051831803706514,0.7975648225459815,6.668868676196241,10.760879204757273,anticipation,10.760879204757273,11.0,116.25,0.17691160236537,674.5,21.0,83.25,0.25,129.4895588003379
GPE:Cuba,Cuba,GPE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
GPE:Wisconsin,Wisconsin,GPE,2,1.0,0.0,1.0,1.0,0.0,0.0,2.044317171950106,2.3038023285960443,9.16985728855883,0.553129450948612,1.5226357075887127,0.747007483350596,7.233207642457604,10.94043698073433,anticipation,10.94043698073433,22.0,226.0,0.2081303555306539,1372.5,67.0,94.5,0.5,254.6725900507901
GPE:the U. S.,the U. S.,GPE,7,0.9996857142857143,0.000651215504002376,0.9981,1.0,0.0019000000000000128,0.000651215504002376,3.8658425991295577,1.1169115235794502,7.611927966112897,0.47487349216426017,0.929800678384399,1.134063096631508,5.965314321075929,10.920063561516772,anticipation,10.920063561516772,10.0,79.0,0.3560056509321656,407.85714285714283,23.0,43.57142857142857,0.14285714285714285,80.5610620317658
DATE:Leif Erikson Day,Leif Erikson Day,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:over a millennium ago,over a millennium ago,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:Explorer Day,Explorer Day,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:Columbus Day,Columbus Day,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:1492,1492,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:25 years old,25 years old,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:this incredible day,this incredible day,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:early next week,early next week,DATE,2,1.0,0.0,1.0,1.0,0.0,0.0,3.6981224375843307,2.3576648409776553,9.737517810517238,0.4160696940416283,1.367998253183821,1.5990000909377258,7.7893475784772,12.349341755756605,anticipation,12.349341755756605,5.5,120.5,0.38871931323919673,638.5,30.0,65.0,0.5,122.9126741876056
DATE:my third year,my third year,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:the beginning of the year,the beginning of the year,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:many years ago,many years ago,DATE,2,1.0,0.0,1.0,1.0,0.0,0.0,3.6981224375843307,2.3576648409776553,9.737517810517238,0.4160696940416283,1.367998253183821,1.5990000909377258,7.7893475784772,12.349341755756605,anticipation,12.349341755756605,5.5,120.5,0.38871931323919673,638.5,30.0,65.0,0.5,122.9126741876056
DATE:every single day,every single day,DATE,5,0.60004,0.7998700009376523,-0.9997,1.0,1.9997,0.7998700009376523,4.118039121930138,2.511540818661243,8.487690449698112,0.45198231790931215,1.2875837092747013,1.3024229960612785,6.99613212754833,10.073103554353825,anticipation,10.073103554353825,20.6,188.6,0.29139347183713404,1096.8,53.0,93.6,0.2,207.58448478169103
DATE:a few days ago,a few days ago,DATE,3,1.0,0.0,1.0,1.0,0.0,0.0,3.704635997747912,1.707091842741593,8.449721605711025,0.38292946700737557,1.4833961723587494,1.020627201034978,5.817081848793776,11.00549940174001,anticipation,11.00549940174001,8.333333333333334,92.0,0.2870486231953435,498.0,18.333333333333332,32.666666666666664,0.3333333333333333,92.85053075569458
DATE:only a week,only a week,DATE,2,0.00014999999999998348,0.99985,-0.9997,1.0,1.9997,0.99985,2.5082087640220623,3.8602964981949732,7.193154266070639,0.29635781066204697,1.4630983513984726,1.1995195519252002,6.065209854775514,9.087408386994058,anticipation,9.087408386994058,12.5,144.5,0.2501978530051474,844.5,25.5,79.5,0.5,158.17859969328646
DATE:the one day,the one day,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:less than a couple of weeks ago,less than a couple of weeks ago,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:that following Monday,that following Monday,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:the modern era,the modern era,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:just a couple of days ago,just a couple of days ago,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:the anniversary of the seventh,the anniversary of the seventh,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:a very busy day,a very busy day,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:all day,all day,DATE,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,2.3462265820620773,1.5370520550837155,8.37223885248042,0.7495222482881938,2.062389572221325,1.3393256018311392,6.794772460031792,9.793830680541767,anticipation,9.793830680541767,5.5,121.5,0.38582579107481696,637.5,26.5,52.0,0.5,120.55511797015355
DATE:January 20th,January 20th,DATE,2,0.00014999999999998348,0.99985,-0.9997,1.0,1.9997,0.99985,2.5082087640220623,3.8602964981949732,7.193154266070639,0.29635781066204697,1.4630983513984726,1.1995195519252002,6.065209854775514,9.087408386994058,anticipation,9.087408386994058,12.5,144.5,0.2501978530051474,844.5,25.5,79.5,0.5,158.17859969328646
DATE:2025,2025,DATE,3,0.9999666666666668,4.714045207909797e-05,0.9999,1.0,9.999999999998899e-05,4.714045207909797e-05,4.805256613314757,1.3900656743643591,9.846117565393598,0.43209500800680023,0.9513698302432437,0.8033333675936376,4.828999477485155,12.296189061680636,anticipation,12.296189061680636,15.0,126.66666666666667,0.3609489368438666,672.0,39.0,33.666666666666664,0.3333333333333333,126.7182308005015
DATE:the first two weeks,the first two weeks,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:2026,2026,DATE,4,0.9999,7.071067811864696e-05,0.9998,1.0,0.00019999999999997797,7.071067811864696e-05,4.09087910277234,1.2561514430596672,10.863786375790564,0.46886142480409765,1.418095964861829,1.4100418480206374,6.500616844873674,9.935791391909262,joy,10.863786375790564,10.5,112.5,0.24462012160277916,545.25,31.75,41.25,0.25,105.96351716022897
DATE:FY 2026,FY 2026,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:year-long,year-long,DATE,2,1.0,0.0,1.0,1.0,0.0,0.0,2.044317171950106,2.3038023285960443,9.16985728855883,0.553129450948612,1.5226357075887127,0.747007483350596,7.233207642457604,10.94043698073433,anticipation,10.94043698073433,22.0,226.0,0.2081303555306539,1372.5,67.0,94.5,0.5,254.6725900507901
DATE:2 weeks,2 weeks,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:1918,1918,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:One year ago,One year ago,DATE,5,0.99986,0.00019595917942263267,0.9995,1.0,0.0004999999999999449,0.00019595917942263267,2.96485402959485,0.9714114246173061,10.672754360394283,0.8315165362711596,1.3701719029011699,1.7943824238215487,8.127778966021404,10.618957723612942,joy,10.672754360394283,7.4,74.2,0.409459517640249,414.4,23.6,34.2,0.2,79.20135135966291
DATE:the election day,the election day,DATE,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,3.5380896555550807,1.2236417623509765,8.753965746236268,0.4578871763486978,1.2751418658742044,1.2654427378240727,4.461691884515824,14.606503294995452,anticipation,14.606503294995452,12.0,119.5,0.2981682816034493,527.5,29.5,41.0,0.5,104.32830975451478
DATE:a big day,a big day,DATE,5,0.9999600000000001,7.99999999999912e-05,0.9998,1.0,0.00019999999999997797,7.99999999999912e-05,2.001470385788891,1.664818271091948,8.511655639618729,0.7317839329911701,1.2276196447447083,1.0035780273200787,7.0862656881421255,11.788828820120145,anticipation,11.788828820120145,8.6,90.8,0.21518258537410123,475.8,19.8,61.2,0.2,93.80216894076773
DATE:days,days,DATE,3,0.9993333333333334,0.0008730533902472614,0.9981,1.0,0.0019000000000000128,0.0008730533902472614,4.434904419269407,2.3013562345132716,7.158758952766831,0.25093064281840016,1.0834836830289922,1.4307327421940441,4.765797627711479,9.99140881956352,anticipation,9.99140881956352,5.0,105.66666666666667,0.33609342969898964,504.3333333333333,23.0,49.666666666666664,0.3333333333333333,98.33372763281413
DATE:eight or nine months ago,eight or nine months ago,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
"DATE:the next six, seven days","the next six, seven days",DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:every year,every year,DATE,4,0.9999750000000001,4.330127018921716e-05,0.9999,1.0,9.999999999998899e-05,4.330127018921716e-05,3.7262187789914494,1.9376299021688013,9.137134564303482,0.4633912717633643,1.2444168847458654,1.0810600858308952,6.507769779707889,10.333809632826558,anticipation,10.333809632826558,20.75,202.5,0.3362070015123241,1111.0,59.0,83.0,0.25,210.97660100021605
DATE:millions of years,millions of years,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:1970,1970,DATE,2,1.0,0.0,1.0,1.0,0.0,0.0,2.044317171950106,2.3038023285960443,9.16985728855883,0.553129450948612,1.5226357075887127,0.747007483350596,7.233207642457604,10.94043698073433,anticipation,10.94043698073433,22.0,226.0,0.2081303555306539,1372.5,67.0,94.5,0.5,254.6725900507901
DATE:eight years old,eight years old,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:September 28th,September 28th,DATE,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,2.3462265820620773,1.5370520550837155,8.37223885248042,0.7495222482881938,2.062389572221325,1.3393256018311392,6.794772460031792,9.793830680541767,anticipation,9.793830680541767,5.5,121.5,0.38582579107481696,637.5,26.5,52.0,0.5,120.55511797015355
DATE:five days ago,five days ago,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:Five days ago,Five days ago,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
DATE:the Biden,the Biden,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
MONEY:100,100,MONEY,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,2.3462265820620773,1.5370520550837155,8.37223885248042,0.7495222482881938,2.062389572221325,1.3393256018311392,6.794772460031792,9.793830680541767,anticipation,9.793830680541767,5.5,121.5,0.38582579107481696,637.5,26.5,52.0,0.5,120.55511797015355
MONEY:20,20,MONEY,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,2.3462265820620773,1.5370520550837155,8.37223885248042,0.7495222482881938,2.062389572221325,1.3393256018311392,6.794772460031792,9.793830680541767,anticipation,9.793830680541767,5.5,121.5,0.38582579107481696,637.5,26.5,52.0,0.5,120.55511797015355
MONEY:the trillions of dollars,the trillions of dollars,MONEY,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
MONEY:about $61,about $61,MONEY,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
MONEY:below $2,below $2,MONEY,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
MONEY:fifty-billion-dollar,fifty-billion-dollar,MONEY,1,1.0,0.0,1.0,1.0,0.0,0.0,1.8367672895703562,2.156205079060853,9.503274237342277,0.4791566842357451,1.6770483948251078,0.6388755789809935,5.430442421338444,11.020603737422137,anticipation,11.020603737422137,8.0,148.0,0.1597188947452483,699.0,31.0,40.0,1.0,132.45138841353506
